price,floor_area,latitude,longitude,bedroom,bathroom,type_house,code,inferred_price,difference,dif_per
210000.0,152,52.335149,-8.865102,4,4,house,P56,258692.73,48692.734375,0.07678284597400545
155000.0,117,54.79766,-7.803358,4,3,house,F93,197027.31,42027.3125,0.066272241717559
375000.0,187,52.624452,-6.443156,4,3,house,,390365.47,15365.46875,0.0242295783034806
525000.0,114,53.366061,-6.240228,3,2,house,D03,535576.06,10576.0625,0.016677235081829493
395000.0,57,53.339196,-6.225635,2,1,house,D04,420610.97,25610.96875,0.04038555431353955
285000.0,90,51.871221,-8.510374,3,3,house,T12,287960.9,2960.90625,0.004669008866627652
230000.0,45,53.31779,-6.291593,1,1,apartment,D6W,257029.81,27029.8125,0.042622907843091265
420000.0,89,53.379519,-6.368541,3,2,house,D15,420981.06,981.0625,0.001547022811416569
895000.0,300,52.667384,-8.638136,5,3,house,V94,679031.06,-215968.9375,-0.16729557580443782
315000.0,92,53.376691,-6.315353,3,2,apartment,D07,386410.53,71410.53125,0.11260620074574837
185000.0,104,53.487544,-8.567962,3,2,house,H53,201015.3,16015.296875,0.025254282573468553
590000.0,90,53.302842,-6.251216,3,2,house,D14,538719.7,-51280.3125,-0.039723163462426214
335000.0,110,53.442978,-6.198813,3,3,house,K67,404339.56,69339.5625,0.10934052103830787
290000.0,54,53.335517,-6.290859,2,1,house,D08,313841.16,23841.15625,0.037594763401207064
500000.0,195,53.245541,-7.933332,5,4,house,,389887.5,-110112.5,-0.08529622039172258
240000.0,202,53.676945,-8.238925,4,2,,,279368.88,39368.875,0.06208019130769699
225000.0,41,53.377245,-6.312444,1,1,apartment,D07,231692.88,6692.875,0.010553894679451788
249000.0,125,53.721754,-6.359477,3,1,house,A92,260464.69,11464.6875,0.01807849457935901
645000.0,132,53.145205,-6.070244,4,2,house,A63,683118.44,38118.4375,0.06010839507988204
265000.0,85,53.416673,-6.384818,3,2,house,D15,299765.03,34765.03125,0.05482045882230733
340000.0,146,52.332264,-6.453468,4,2,house,Y35,304661.78,-35338.21875,-0.027373972026344902
239000.0,80,53.416682,-6.384749,2,2,house,D15,256062.12,17062.125,0.026905010217229717
385000.0,88,53.400159,-6.26065,3,2,house,D09,320768.88,-64231.125,-0.049755224829227215
99000.0,68,53.885695,-8.430193,4,1,house,,102842.414,3842.4140625,0.0060590453774303984
1475000.0,299,53.321941,-6.24684,6,6,house,D06,1537103.2,62103.25,0.09792968787728207
335000.0,101,53.207977,-6.655506,3,3,house,W91,307345.44,-27654.5625,-0.021421997119642787
210000.0,52,53.470505,-6.230163,1,1,apartment,K67,248408.61,38408.609375,0.060565962778022085
125000.0,75,52.252548,-7.108728,2,1,apartment,X91,135378.45,10378.453125,0.016365627808210565
180000.0,122,52.702346,-8.647854,4,3,house,V94,281880.78,101880.78125,0.16065428312537833
225000.0,80,52.679555,-6.305412,2,2,house,Y25,235341.47,10341.46875,0.01630730769935819
290000.0,133,53.661464,-6.688556,4,2,house,C15,330648.7,40648.6875,0.06409830853451594
850000.0,120,53.277189,-6.11278,4,2,,A96,833945.4,-16054.625,-0.012436361287832527
245000.0,110,52.673626,-6.224396,3,2,house,Y25,270912.22,25912.21875,0.04086059094162312
320000.0,80,53.259393,-6.222121,2,2,apartment,D18,343050.34,23050.34375,0.03634774297482917
390000.0,109,53.267746,-9.108161,4,2,house,H91,342734.88,-47265.125,-0.0366128869914162
290000.0,69,53.396249,-6.430178,2,2,apartment,D15,232852.3,-57147.703125,-0.0442682082472992
200000.0,89,52.668103,-8.603585,3,2,apartment,V94,215964.12,15964.125,0.025173590407650416
120000.0,65,51.82229,-9.031827,2,1,house,,163553.05,43553.046875,0.06867814947806089
495000.0,214,53.330626,-8.861383,4,3,house,H65,468233.47,-26766.53125,-0.020734103290924552
290000.0,113,52.277898,-7.481421,3,1,,,254436.56,-35563.4375,-0.027548432765464877
225000.0,85,53.686945,-6.248256,2,2,house,A92,268742.06,43742.0625,0.06897620539558823
195000.0,79,53.056044,-8.819243,3,2,house,H91,175968.97,-19031.03125,-0.014741968766323166
180000.0,131,52.169367,-8.775885,3,2,house,,225559.11,45559.109375,0.07184147948876597
270000.0,109,52.645839,-8.585115,3,3,house,V94,259817.12,-10182.875,-0.007887939609230215
125000.0,64,52.252357,-7.108767,2,1,apartment,X91,124262.74,-737.2578125,-0.0005711005095744741
725000.0,138,53.284294,-6.242077,4,2,house,D16,708831.56,-16168.4375,-0.01252452363164756
395000.0,62,53.303126,-6.185864,2,1,apartment,A94,463077.22,68077.21875,0.10734995002259873
525000.0,82,53.362256,-6.248395,3,1,house,D03,399892.34,-125107.65625,-0.09691188757127364
125000.0,64,52.252548,-7.108728,2,1,apartment,X91,124262.74,-737.2578125,-0.0005711005095744741
750000.0,96,53.33734,-6.238163,3,2,house,D02,717626.4,-32373.625,-0.025077514840540174
139500.0,62,53.530649,-9.275231,1,1,apartment,F31,131216.69,-8283.3125,-0.00641648539969132
180000.0,105,52.936575,-7.631128,3,3,house,,234201.55,54201.546875,0.08546961017232792
220000.0,113,51.79352,-9.759477,1,1,house,,238690.95,18690.953125,0.029473484973172256
410000.0,60,53.156365,-6.076974,3,2,house,A63,380942.2,-29057.8125,-0.022508993793632432
195000.0,97,53.221164,-6.995322,2,2,house,,222550.81,27550.8125,0.04344446496585157
229950.0,54,53.405623,-6.294125,2,2,apartment,D11,210134.14,-19815.859375,-0.015349918569657232
425000.0,82,53.296459,-6.203479,2,1,apartment,A94,467492.06,42492.0625,0.06700509905499248
165000.0,138,53.306526,-9.781151,5,1,house,H91,263601.66,98601.65625,0.15548347986209352
360000.0,85,53.341609,-6.301777,2,2,apartment,D08,345055.03,-14944.96875,-0.011576790539197699
325000.0,112,53.61758,-6.200981,4,3,house,K32,306374.12,-18625.875,-0.01442812341004587
2450000.0,269,53.326764,-6.240573,5,4,house,D04,2338565.8,-111434.25,-0.08632008488760415
150000.0,88,51.913096,-8.473761,3,2,house,T23,254959.83,104959.828125,0.16550958618002154
275000.0,75,53.448435,-6.245726,2,2,apartment,,280443.1,5443.09375,0.00858313328246565
400000.0,81,53.337849,-6.271417,3,1,house,D08,465964.3,65964.3125,0.10401813969743123
199500.0,98,52.859393,-8.217032,3,3,house,E45,198539.95,-960.046875,-0.0007436791448417259
375000.0,105,53.400927,-6.144023,3,2,,D13,397590.53,22590.53125,0.03562267150744103
329950.0,77,53.251068,-6.124135,2,2,apartment,A96,382725.8,52775.8125,0.08322139091907367
174500.0,130,53.731233,-7.909872,4,3,house,,207760.92,33260.921875,0.05244865120149773
230000.0,124,53.055669,-8.818434,4,3,house,H91,295158.75,65158.75,0.1027478602162343
495000.0,86,53.357303,-6.241215,3,1,house,D03,410598.06,-84401.9375,-0.06538010001124663
1125000.0,148,53.450235,-6.14368,3,3,house,K36,981748.4,-143251.625,-0.1109667129297073
120000.0,52,53.654883,-6.681071,1,1,apartment,C15,154870.88,34870.875,0.05498736225169727
375000.0,131,53.187979,-6.817329,4,3,house,W12,357136.38,-17863.625,-0.013837663253446115
475000.0,110,53.453242,-6.154569,3,3,,K36,507057.78,32057.78125,0.05055143670984506
275000.0,82,53.288609,-6.38331,3,1,house,D24,283815.06,8815.0625,0.01390034046919821
398000.0,236,52.426525,-7.112494,5,2,house,,517983.28,119983.28125,0.1891998451498859
150000.0,133,52.719791,-7.584122,4,3,house,E41,230929.1,80929.09375,0.12761587986343387
110000.0,107,53.953138,-8.086978,3,3,house,N41,139120.11,29120.109375,0.045919065782323236
355000.0,81,53.125977,-6.071353,2,2,house,,330315.4,-24684.59375,-0.019121376308594736
320000.0,168,52.44338,-9.049217,5,2,house,V42,283732.5,-36267.5,-0.0280938192580933
205000.0,65,53.284756,-6.377093,2,1,apartment,D24,209822.44,4822.4375,0.007604429706701348
199950.0,50,53.288031,-6.350681,2,1,apartment,D24,221561.83,21611.828125,0.03407936915924233
575000.0,250,52.206513,-7.289998,4,3,house,X91,554323.8,-20676.1875,-0.016016352783385895
265000.0,202,52.114256,-8.989595,4,3,house,P51,313713.47,48713.46875,0.07681554170043008
335000.0,114,53.398683,-6.420927,3,3,house,D15,383956.22,48956.21875,0.07719833055177378
350000.0,130,51.926038,-8.612871,3,2,house,T23,307464.5,-42535.5,-0.03294918726277322
185000.0,73,51.903516,-8.430576,2,2,apartment,T23,218569.31,33569.3125,0.05293494777455195
159000.0,115,54.0552258,-8.7298236,4,2,house,,165373.44,6373.4375,0.010050178454112546
495000.0,86,53.357303,-6.241215,3,1,house,D03,410598.06,-84401.9375,-0.06538010001124663
585000.0,124,53.259779,-9.092353,4,3,house,H91,545270.8,-39729.1875,-0.030775339157534973
190000.0,65,53.270772,-9.059481,2,2,house,H91,312627.84,122627.84375,0.19337001627936726
315000.0,116,53.32503,-6.376934,4,2,house,D12,386778.16,71778.15625,0.11318590312051759
160000.0,53,51.901668,-8.473152,2,1,apartment,T23,168366.88,8366.875,0.013193600290777607
245000.0,90,53.392684,-6.432816,2,2,house,D15,298617.16,53617.15625,0.08454809331927014
1050000.0,206,53.331299,-6.224927,3,3,house,D04,1208344.0,158344.0,0.2496902899162339
450000.0,150,53.440674,-6.205042,4,3,house,K67,479129.16,29129.15625,0.0459333316644633
650000.0,167,52.270507,-6.392516,4,2,house,Y35,451455.97,-198544.03125,-0.15379775635791626
275000.0,90,51.851625,-8.295252,3,3,house,P24,245609.88,-29390.125,-0.022766412345013285
395000.0,89,53.356836,-6.241103,2,1,house,D03,401979.38,6979.375,0.011005672252716332
185000.0,90,52.653021,-8.64842,4,4,apartment,V94,244377.88,59377.875,0.09363208472288118
320000.0,131,52.096123,-7.904317,3,2,house,P51,283690.38,-36309.625,-0.028126450460581678
195000.0,85,53.426488,-7.989333,3,2,house,,223089.52,28089.515625,0.04429393788216056
310000.0,96,53.165719,-6.798299,3,3,house,W12,288018.5,-21981.5,-0.017027484332302417
225000.0,57,53.40946,-6.214083,2,1,apartment,D17,225661.72,661.71875,0.0010434544190528715
165000.0,100,52.710907,-8.868771,4,2,house,V14,207149.89,42149.890625,0.06646553333308367
950000.0,260,53.310744,-6.309994,5,3,house,D12,963025.25,13025.25,0.020539322290275764
230000.0,110,52.505334,-9.67288,3,2,house,V31,203130.02,-26869.984375,-0.020814240973296785
895000.0,151,53.340102,-6.242343,3,3,house,D02,860116.8,-34883.1875,-0.02702149210094932
525000.0,104,53.287208,-6.318186,3,2,house,D16,530884.06,5884.0625,0.009278490321769313
230000.0,101,53.424207,-7.962057,3,2,house,N37,227938.11,-2061.890625,-0.0015971981125996286
685000.0,92,53.292056,-6.153701,3,2,house,A96,639900.7,-45099.3125,-0.03493518808959173
260000.0,160,53.97504,-7.350275,5,2,house,H12,256440.8,-3559.203125,-0.0027570582283474422
340000.0,78,53.344326,-6.275011,2,2,apartment,,391077.1,51077.09375,0.08054270667986256
595000.0,120,53.33271,-6.279614,3,2,house,D08,597225.0,2225.0,0.003508569286260423
475000.0,93,53.232504,-6.120811,3,1,house,D18,484741.94,9741.9375,0.015361915820749954
325000.0,78,53.3767169,-6.2437969,1,2,apartment,D09,309930.4,-15069.59375,-0.011673328547746397
580000.0,74,53.345382,-6.237835,2,2,apartment,D02,541775.6,-38224.375,-0.029609669332145313
275000.0,295,52.984291,-7.924431,4,2,house,,426865.28,151865.28125,0.23947409503058467
325000.0,135,51.576307,-9.038057,4,4,house,P85,314093.12,-10906.875,-0.008448770246656549
245000.0,80,53.333911,-6.377624,2,2,apartment,D12,244951.08,-48.921875,-3.789625185130029e-05
370000.0,90,53.126786,-6.064558,3,3,,A63,367921.06,-2078.9375,-0.0016104030984730776
425000.0,125,53.257292,-8.924599,4,3,house,H91,428382.0,3382.0,0.005333025315115843
195000.0,101,52.174196,-8.240411,3,2,house,P61,216601.53,21601.53125,0.03406313217076167
395000.0,200,51.843235,-10.328136,4,3,house,V23,392846.53,-2153.46875,-0.0016681370880389358
190000.0,83,53.310858,-8.733921,3,2,house,H65,241570.62,51570.625,0.08132094874078828
695000.0,139,53.270714,-6.255423,4,2,house,D16,696070.06,1070.0625,0.001687365582866986
195000.0,92,51.886794,-8.474164,2,1,house,T12,253222.77,58222.765625,0.0918106099923659
195000.0,66,51.903411,-8.472171,2,1,,T23,202657.86,7657.859375,0.012075564135562444
495000.0,115,53.382424,-6.204183,3,1,house,,510097.16,15097.15625,0.02380648032747172
340000.0,127,53.46954037078504,-9.112806195104897,4,3,house,,322237.4,-17762.59375,-0.013759401623145729
195000.0,109,53.160074,-7.204242,3,2,house,R32,247001.53,52001.53125,0.08200043837405015
220000.0,130,52.128879,-8.642358,4,2,house,P51,247065.14,27065.140625,0.04267861623604235
320000.0,77,53.330776,-6.289999,2,1,house,D08,367344.75,47344.75,0.07465722953513625
385000.0,209,54.959736,-7.687694,4,4,house,F92,385323.9,323.90625,0.000510762930506872
649950.0,434,53.018324,-7.192754,5,4,house,R32,669836.9,19886.875,0.03135931632570798
250000.0,70,53.403737,-6.411816,2,1,apartment,D15,212298.39,-37701.609375,-0.029204720466546798
395000.0,81,53.348641,-6.278645,2,2,apartment,D07,397952.8,2952.8125,0.0046562459530722945
335000.0,120,52.611816,-8.715351,4,3,,V94,256486.66,-78513.34375,-0.060818630693073666
495000.0,195,53.434785,-6.383505,3,3,house,D15,545511.9,50511.875,0.07965142167030369
695000.0,137,53.388681,-6.130597,4,2,house,D13,686193.7,-8806.3125,-0.006821615818716144
180000.0,42,53.388519,-6.392516,1,1,apartment,D15,197534.6,17534.59375,0.027650039136316393
300000.0,58,53.452859,-6.238507,3,1,house,,313839.47,13839.46875,0.021823251682881316
410000.0,230,53.926996,-8.699812,5,4,house,,275380.5,-134619.5,-0.10428002761742307
340000.0,92,53.387738,-6.236837,3,2,house,D09,387504.3,47504.3125,0.0749088412595133
180000.0,106,53.715574,-6.371515,2,2,apartment,A92,249644.5,69644.5,0.1098213724300962
410000.0,105,52.975388,-6.030819,3,1,house,A67,394232.44,-15767.5625,-0.012213994651290819
220000.0,93,52.127847,-8.299365,4,3,house,P61,227481.8,7481.796875,0.011797933807489534
525000.0,194,52.267504,-6.395055,4,3,house,Y35,459147.6,-65852.40625,-0.05101111460393006
845000.0,140,53.289768,-6.223258,5,3,house,D14,802974.75,-42025.25,-0.032553933350139536
695000.0,295,53.789657,-9.551243,5,3,house,F28,618718.75,-76281.25,-0.05908958848228937
189000.0,94,52.988172,-6.983033,3,2,house,R14,204718.78,15718.78125,0.024786711510649987
395000.0,73,53.303644,-6.205941,2,1,apartment,A94,448142.5,53142.5,0.08379961496408743
325000.0,90,52.680153,-6.272247,3,1,,Y25,310543.9,-14456.09375,-0.011198094299043282
315000.0,105,53.273539,-8.974694,3,1,house,H91,272540.44,-42459.5625,-0.032890363952649514
865000.0,174,53.289425,-6.17385,4,4,house,A94,1049761.4,184761.375,0.29134745420775027
520000.0,178,53.461126,-6.227076,4,3,house,K67,538844.9,18844.875,0.029716202080187364
370000.0,96,53.268011,-6.24347,3,2,apartment,D18,414945.94,44945.9375,0.07087457791221599
220000.0,134,54.341429,-7.023511,4,2,house,,251540.34,31540.34375,0.049735497240155455
295000.0,121,52.536381,-7.23432,4,3,house,,248766.28,-46233.71875,-0.03581393088004465
325000.0,66,53.35656,-6.269407,1,1,house,D01,280665.44,-44334.5625,-0.03434279136311136
375000.0,148,53.840688,-9.318367,4,3,house,F23,311014.03,-63985.96875,-0.04956531994530933
130000.0,90,53.97814,-8.295572,3,1,house,F52,121456.17,-8543.828125,-0.00661828808481324
394950.0,80,53.262769,-6.198384,2,2,apartment,D18,404056.3,9106.3125,0.014359608246557019
138000.0,72,52.333912,-7.31597,2,3,house,E32,152298.05,14298.046875,0.02254637668275812
225000.0,78,53.629377,-6.532166,3,2,house,,202718.55,-22281.453125,-0.01725983640729105
365000.0,104,53.38967,-6.212095,3,2,house,D05,357715.2,-7284.8125,-0.005643019389373373
165000.0,62,51.901365,-8.481688,2,1,house,T23,185883.95,20883.953125,0.03293159393711343
375000.0,100,53.270442,-6.236534,3,2,apartment,D18,520494.88,145494.875,0.22942869650934808
850000.0,385,53.32539,-6.549175,5,4,house,W23,961893.56,111893.5625,0.17644328841247686
310000.0,165,53.664514,-6.681419,5,2,house,C15,428701.88,118701.875,0.18717921476248267
195000.0,73,53.272133,-9.004803,2,2,apartment,H91,268736.84,73736.84375,0.11627452820091408
375000.0,140,53.228525,-6.653614,3,3,house,W91,443773.03,68773.03125,0.10844716636709135
995000.0,230,53.188865,-6.17325,5,4,house,A98,972631.0,-22369.0,-0.017327652663797863
795000.0,279,53.269926,-6.500417,5,3,,D22,746334.3,-48665.6875,-0.03769780185278419
129000.0,76,53.725742,-7.80499,2,1,house,N39,115143.664,-13856.3359375,-0.010733505132902676
495000.0,204,51.910777,-8.19941,4,4,house,P25,492789.6,-2210.40625,-0.0017122424670699605
230000.0,162,52.347666,-8.775466,3,1,house,P56,229352.33,-647.671875,-0.0005017047382587826
385000.0,132,53.709426,-6.323831,4,3,house,A92,353267.53,-31732.46875,-0.024580857287532745
270000.0,93,53.615001,-6.193495,3,3,house,K32,293513.16,23513.15625,0.037077545097434744
525000.0,129,53.270754,-6.330566,4,3,house,D24,482088.47,-42911.53125,-0.03324047157994134
545000.0,58,53.336871,-6.230077,2,1,house,D04,431283.9,-113716.09375,-0.0880876648390127
119000.0,125,53.898869,-8.589589,4,2,house,F45,125526.984,6526.984375,0.010292304229225476
215000.0,98,52.629537,-7.064361,3,3,house,R95,230348.36,15348.359375,0.024202598785443695
340000.0,200,52.18404,-7.227731,5,4,house,X91,390659.66,50659.65625,0.07988445571742062
375000.0,139,51.897272,-9.515322,3,3,house,V93,362250.9,-12749.09375,-0.009875804384558819
365000.0,160,53.649498,-6.668298,4,3,house,C15,421459.66,56459.65625,0.08903038913778487
249000.0,88,53.276774,-6.390368,3,1,house,D24,264401.6,15401.59375,0.024286543276723815
185000.0,88,52.643579,-6.239971,2,3,house,Y25,284997.78,99997.78125,0.1576850085339049
475000.0,147,53.274296,-9.111258,4,3,house,H91,448371.0,-26629.0,-0.020627567740367173
320000.0,146,53.178125,-7.694037,4,3,house,,263359.0,-56641.0,-0.04387570184318364
295000.0,104,53.276744,-8.968853,3,3,house,H91,318196.25,23196.25,0.036577820362435204
325000.0,156,53.665397,-6.683616,5,2,house,C15,388971.94,63971.9375,0.10087639330115568
110000.0,94,52.449067,-9.49087,3,2,house,V31,144086.5,34086.5,0.05375049302297344
200000.0,85,53.396172,-7.730926,3,1,house,N37,205164.02,5164.015625,0.008143059153098393
1700000.0,225,53.31813,-6.235438,5,3,house,D04,1621193.1,-78806.875,-0.06104600820418147
270000.0,105,51.894885,-8.475103,3,1,house,T12,318211.53,48211.53125,0.07602404394936385
795000.0,150,53.381282,-6.098229,3,2,,,956601.4,161601.375,0.25482679592919233
300000.0,45,53.342972,-6.275378,2,1,apartment,D08,295117.7,-4882.3125,-0.0037819757341015963
195000.0,87,53.291675,-9.044638,3,1,house,H91,267889.97,72889.96875,0.11493910365516047
535000.0,117,53.267241,-6.227092,3,2,house,D18,593761.6,58761.625,0.09266032929696748
190000.0,80,52.845653,-8.994321,3,1,house,V95,151892.05,-38107.953125,-0.029519485693517384
290000.0,139,52.653055,-6.869598,3,2,,,286554.28,-3445.71875,-0.002669150059329239
550000.0,88,53.267914,-6.21864,3,2,house,D18,493479.9,-56520.09375,-0.04378204448233236
249950.0,47,53.334859,-6.274465,1,1,apartment,D08,295127.53,45177.53125,0.07123977463946987
430000.0,245,52.621608,-6.37811,5,4,house,,499964.25,69964.25,0.11032558143202058
325000.0,78,53.356989,-6.25115,2,2,house,D01,330015.12,5015.125,0.00790827574910418
175000.0,83,52.701237,-8.88861,3,2,house,V14,187929.58,12929.578125,0.020388458738732417
395000.0,93,53.36505,-6.232923,3,1,house,D03,480025.53,85025.53125,0.1340754910075172
595000.0,316,52.108959,-7.603829,5,3,house,X35,547988.0,-47012.0,-0.036416809291003854
395000.0,118,53.276585,-9.084699,4,2,house,H91,394738.62,-261.375,-0.0002024683810183811
1750000.0,196,53.330794,-6.253987,4,1,house,D02,1679870.1,-70129.875,-0.05432456146254018
285000.0,82,53.270647,-6.328905,3,2,apartment,D24,283739.6,-1260.40625,-0.0009763459124359595
195000.0,52,51.896964,-8.46038,1,1,house,T12,214620.52,19620.515625,0.03093929820335628
795000.0,159,53.301974,-6.263123,4,3,house,D14,987921.4,192921.375,0.3042148363991593
249000.0,158,53.747133,-7.795823,4,3,house,N39,261309.67,12309.671875,0.019410937826772473
348000.0,150,52.867885,-6.703901,4,2,house,,296308.22,-51691.78125,-0.040041898657652064
415000.0,58,53.362623,-6.217984,1,1,apartment,D03,294987.1,-120012.90625,-0.09296535181156672
490000.0,205,51.936829,-8.49773,5,4,house,T23,504350.94,14350.9375,0.02262977911979458
280000.0,83,53.487937,-10.023782,2,2,apartment,H71,241703.48,-38296.515625,-0.029665551476762832
1700000.0,158,53.1845,-6.171384,3,2,house,A98,1326517.4,-373482.625,-0.2893100810033291
485000.0,116,53.269551,-9.08916,4,2,house,H91,394738.62,-90261.375,-0.0699189840831869
495000.0,76,53.275987,-6.102488,1,2,house,A96,518432.3,23432.3125,0.03695006379485671
240000.0,117,52.802647,-7.825859,3,1,house,E41,199646.64,-40353.359375,-0.031258840138915965
295000.0,192,51.955209,-10.183275,4,3,house,V23,307659.44,12659.4375,0.01996247801970042
385000.0,124,53.300655,-9.071069,4,2,,H91,447282.62,62282.625,0.09821254163715756
120000.0,62,53.270571,-7.493549,2,1,apartment,R35,163030.45,43030.453125,0.06785407919471634
275000.0,123,53.213035,-6.671537,3,2,apartment,W91,375065.8,100065.8125,0.15779228599649184
260000.0,74,53.348825,-6.369554,3,1,,D10,195497.9,-64502.09375,-0.04996512479716246
200000.0,150,54.1223337,-7.5754663,4,2,house,H14,233698.88,33698.875,0.0531392529467547
300000.0,130,52.556347,-6.353484,4,2,,,324619.8,24619.8125,0.03882261481842267
320000.0,200,54.382328,-8.538443,3,2,house,F91,312074.88,-7925.125,-0.006139023350046093
525000.0,110,53.349308,-6.241869,3,3,apartment,D01,514362.0,-10638.0,-0.00824049215599632
550000.0,179,51.796516,-8.296713,4,4,house,P43,529117.3,-20882.6875,-0.01617631345552476
150000.0,44,51.903832,-8.427726,1,1,apartment,T23,167793.19,17793.1875,0.028057811760527136
335000.0,113,53.558102,-6.793771,4,2,house,C15,297330.25,-37669.75,-0.0291800413041307
269000.0,136,53.206023,-8.557633,4,2,house,H62,279581.25,10581.25,0.016685415173142967
299000.0,186,53.428781,-9.007809,4,2,house,,302442.75,3442.75,0.005428821083268796
295000.0,200,54.121246,-8.519364,5,4,house,F56,358268.25,63268.25,0.0997667589867173
550000.0,337,53.272316862037854,-8.908469715729694,5,5,house,H91,539077.0,-10923.0,-0.00846126112238652
219000.0,97,52.263272,-7.146582,3,3,house,X91,213606.89,-5393.109375,-0.004177653271396665
795000.0,100,53.321221,-6.274858,3,3,house,D06,703607.25,-91392.75,-0.07079537878265958
1150000.0,191,53.276978,-6.112786,4,3,,A96,1276659.8,126659.75,0.19972786905861736
150000.0,65,52.494879,-8.229651,2,1,house,E34,117052.17,-32947.828125,-0.02552230863143236
140000.0,111,51.735418,-9.898191,3,3,house,,167304.27,27304.265625,0.04305568887899831
225000.0,104,52.272356,-7.108836,3,3,house,X91,217098.12,-7901.875,-0.006121013250156366
290000.0,87,51.863582,-8.449489,3,3,house,T12,279424.5,-10575.5,-0.008192077908980926
279000.0,130,53.792566,-7.828615,4,3,,,210399.67,-68600.328125,-0.053139731698894174
524950.0,117,53.295004,-6.241087,3,2,house,D14,595410.06,70460.0625,0.11110742076201788
395000.0,115,52.338178,-6.468441,3,3,house,Y35,273173.72,-121826.28125,-0.09437004277447138
305000.0,107,53.244739,-6.596629,3,3,house,W91,358213.47,53213.46875,0.08391152452657476
320000.0,71,53.262939,-6.225778,2,2,apartment,D18,322476.66,2476.65625,0.003905402270280861
725000.0,129,53.288314,-6.303249,4,2,house,D14,578673.94,-146326.0625,-0.1133482581546416
270000.0,132,53.148172,-7.057142,3,3,house,W34,277129.75,7129.75,0.01124279634549
275000.0,101,52.250237,-7.084722,2,2,apartment,X91,240721.92,-34278.078125,-0.02655275746490802
260000.0,111,53.840686,-9.318548,3,2,house,F23,240705.3,-19294.703125,-0.014946216370919363
195000.0,55,53.354869,-6.407566,1,1,apartment,D20,210499.1,15499.09375,0.024440289571290283
245000.0,75,53.393036,-6.373143,2,2,apartment,D15,243301.8,-1698.203125,-0.0013154756092170461
390000.0,163,53.21806,-7.000567,4,3,house,,372476.25,-17523.75,-0.013574386578176396
185000.0,51,53.337892,-6.379341,1,1,apartment,D10,190434.77,5434.765625,0.00857000078647143
195000.0,117,53.29017,-7.505219,4,3,house,R35,232982.31,37982.3125,0.05989374159939116
270000.0,60,53.272403,-9.050768,2,1,,H91,252937.97,-17062.03125,-0.013216726328350168
179000.0,54,52.667952,-8.632541,2,2,apartment,V94,165063.67,-13936.328125,-0.010795469317301505
175000.0,70,52.257597,-7.122987,3,1,house,X91,163568.12,-11431.875,-0.008855449921585865
298000.0,50,53.3473,-6.30829,1,1,apartment,D08,237497.9,-60502.09375,-0.046866612988177195
270000.0,128,52.30279,-6.762253,3,2,,,306947.97,36947.96875,0.0582627003802067
195000.0,112,53.047744,-7.269064,4,3,house,R32,244238.34,49238.34375,0.07764320925284623
230000.0,195,53.715082,-8.995117,5,2,house,F12,287300.6,57300.59375,0.09035645092842065
225000.0,74,53.412162,-6.445631,2,2,apartment,D15,235840.72,10840.71875,0.01709456757179213
89950.0,51,53.694105,-7.611373,2,1,apartment,N39,93630.04,3680.0390625,0.005802998663787012
385000.0,62,53.358564,-6.276094,2,1,house,D07,326598.7,-58401.3125,-0.045239289110372234
725000.0,136,53.376969,-6.187817,5,2,house,D03,715074.3,-9925.6875,-0.007688714982761865
415000.0,105,53.322288,-6.319021,4,2,house,D12,469639.38,54639.375,0.08616001480695083
205000.0,100,52.131567,-9.323675,3,1,house,,167812.95,-37187.046875,-0.02880612597086905
325000.0,76,53.326764,-6.379267,3,1,house,D12,293272.72,-31727.28125,-0.024576838905030467
895000.0,112,53.299157,-6.193631,3,2,,A94,808189.8,-86810.1875,-0.06724559777724383
475000.0,87,53.26344,-6.147747,3,1,house,D18,484879.34,9879.34375,0.015578589685239942
290000.0,89,53.180496,-6.785988,3,1,house,W12,272854.06,-17145.9375,-0.013281722454968335
379000.0,114,54.274094,-8.511689,4,4,house,F91,331489.1,-47510.90625,-0.03680327601780424
625000.0,208,53.5136216,-6.3866662,5,4,house,A84,628168.94,3168.9375,0.004997050239361298
285000.0,118,51.91961,-8.427749,3,3,house,T23,309796.66,24796.65625,0.039101477087958456
485000.0,89,53.317262,-6.243749,2,2,apartment,D06,502847.56,17847.5625,0.028143554886343052
215000.0,66,51.902481,-8.489653,3,2,house,T23,228369.55,13369.546875,0.021082238892963602
225000.0,85,52.67074,-6.29517,2,2,apartment,Y25,236888.06,11888.0625,0.018746108296918786
185000.0,100,53.115556,-7.31666,3,2,house,R32,197620.77,12620.765625,0.01990149691728824
109000.0,116,53.884815,-8.511668,3,1,house,,149475.8,40475.796875,0.0638256798887823
105000.0,67,53.989058,-7.359529,1,1,apartment,H12,97859.734,-7140.265625,-0.0055310493395885185
295000.0,251,52.328998,-6.49379,5,2,house,Y35,405985.75,110985.75,0.1750117724326192
275000.0,50,53.347226,-6.295275,1,1,apartment,D08,237497.9,-37502.09375,-0.029050170086511902
235000.0,49,53.377245,-6.312444,1,1,apartment,D07,231692.88,-3307.125,-0.002561791466572601
385000.0,260,52.784223,-6.798743,4,3,house,,511809.6,126809.59375,0.19996415543119628
385000.0,94,53.186219,-6.113043,3,2,house,A98,440222.8,55222.8125,0.0870800286914239
